"BirdMeat_DismantleActions[0].ActionName","食用","食用"
"Cod_Env_DecayCity_Base_CardDescription"," Scattered debris was piled everywhere, and occasionally one could hear people talking in low voices.","零散的杂物堆积在各处，偶尔能听到人们小声交谈的声音。"
"Cod_Env_DecayCity_Base_CardName"," base","基地"
"Cod_Env_DecayCity_Base_DoorWay_CardDescription"," A hidden open space with tire marks clearly visible on the ground.","一片隐秘的空地，地上的车胎印记清晰可见。"
"Cod_Env_DecayCity_Base_Restaurant_CardDescription"," A restaurant","一家饭馆"
"Cod_Env_DecayCity_Base_Restaurant_CardName"," restaurant","饭馆"
"Cod_Env_DecayCity_Base_Shop_CardDescription"," Various boxes of supplies are scattered on the shelves.","各类物资箱零落散步在货架上。"
"Cod_Env_DecayCity_Base_Shop_CardName"," Rust City","锈市"
"Cod_Env_DecayCity_Car_CardDescription"," Abandoned vehicles.","废弃的车辆。"
"Cod_Env_DecayCity_Car_CardName"," Abandoned vehicles","废弃车辆"
"Cod_Env_DecayCity_CardDescription"," The wind defeated the withered trees, and no one answered.","风败残枯，无人应答。"
"Cod_Env_DecayCity_CardName"," Corruption City","腐败之城"
"Cod_Env_DecayCity_Farm_Barns_CardDescription"," Weeds are growing everywhere and dust is everywhere.","杂草横生，灰尘遍布。"
"Cod_Env_DecayCity_Farm_Barns_CardName"," Abandoned Barn","废弃谷仓"
"Cod_Env_DecayCity_Farm_Barns_Cellar_CardName"," cellar","地窖"
"Cod_Env_DecayCity_Farm_CardDescription"," It is overgrown with weeds and has been abandoned for a long time.","荒草丛生，废弃已久。"
"Cod_Env_DecayCity_Farm_CardName"," farm","农场"
"Cod_Env_MineOce_CardName"," Abandoned mining area","废弃矿区"
"Cod_Env_MineOce_MineOceCave_CardDescription","Abandoned mine, I need to carefully explore the situation","废弃矿洞，我需要小心探查一下情况"
"Cod_Env_MineOce_MineOceCave_CardName"," Abandoned mine","废弃矿洞"
"Cod_Env_ModernStreet_CardName"," Modern Street","摩登街道"
"Cod_Env_ModernStreet_Macy_CardName"," Macy's","梅西百货"
"Cod_Env_NewYork_Home_CardName"," home","家园"
"Cod_Env_OutBreak_NewYork_Home_CardName"," home","家园"
"Cod_Env_OutBreak_NewYork_Hospital_CardName"," Johns Hopkins","约翰霍普金斯"
"Cod_Env_OutBreak_NewYorkStreets_CardName"," Times Square","时代广场"
"Cod_Env_ParkingLot_CardName"," PARKING LOT","停车场"
"Cod_Env_ParkingLot_GasStation_CardName"," Gas station","加油站"
"Cod_Env_Port_CardName"," port","港口"
"Cod_Env_Port_ContainerArea_CardName"," Ship transport","库轮运输"
"Cod_Env_Port_Eleven_CardDescription"," There were signs of human damage at the entrance, and perhaps there were still some scattered supplies.","门口有着被人为破坏的痕迹，也许仍有零星的物资。"
"Cod_Env_Port_Eleven_CardName"," Eleven","Eleven"
"Cod_Env_Port_Pharmacy_CardDescription"," There were signs of human damage at the entrance, and perhaps there were still some scattered supplies.","门口有着被人为破坏的痕迹，也许仍有零星的物资。"
"Cod_Env_Port_Pharmacy_CardName"," Sustainability","维生"
"Cod_Env_Port_PortBeach_CardDescription"," The blood floated in the air with the sea breeze.","血腥随着海风在空中飘荡。"
"Cod_Env_Port_PortBeach_CardName"," Strait","海峡"
"Cod_Env_Port_PortShip_Cabins_CardDescription"," Inside the cabin","船舱内部"
"Cod_Env_Port_PortShip_Cabins_CardName"," Cabin","船舱"
"Cod_Env_Port_PortShip_CardName"," Ship","轮船"
"Cod_Env_Port_SeaKing_CardDescription"," Fish are scattered all over the place, and red is all over the wall.","鱼类散落遍布，红色遍布整个墙体。"
"Cod_Env_Port_SeaKing_CardName"," Neptune","海王"
"Cod_Env_Port_SeaKing_Forecourt_CardDescription"," It was quiet all around, with steel bars and iron sheets covered in rust. \n\n A sign nearby reads: Neptune Industries.","四周寂静无声，钢筋铁皮锈迹遍布。\n\n附近的标识牌写着：海王工业。"
"Cod_Env_Port_SeaKing_Forecourt_CardName"," Neptune's front yard","海王前院"
"Cod_Env_Port_Sewer_CardDescription"," Strange algae are everywhere, and the water has a strange red color.","异状的藻类遍布各处，水体呈现异样的红色。"
"Cod_Env_Port_Sewer_CardName"," sewer","下水道"
"Cod_Env_SawMill_CardName"," Abandoned sawmill","废弃锯木厂"
"Cod_Env_SmallTown_SignalTower_CardName"," Signal Tower","信号塔"
"Cod_Env_深入小镇_CardDescription"," Deep in the town, red bricks are scattered everywhere.","小镇深处，红色砖体散落各处。"
"Cod_Env_深入小镇_CardName"," Go deep into the town","深入小镇"
"Cod_Env_神秘小镇_CardDescription"," There were ruined buildings everywhere, with debris and newspapers hanging in the air.","残破楼房四处遍布，杂物报纸悬挂于空。"
"Cod_Env_神秘小镇_CardName"," Mysterious Town","神秘小镇"
"Cod_Env_神秘边境_CardDescription"," Mysterious border","神秘的边境"
"Cod_Env_神秘边境_CardName"," Mysterious Border","神秘边境"
"Cod_Env_红色砖房_CardDescription"," Red brick house, dust flying before my eyes.","红色的砖房，灰尘在眼前飞扬。"
"Cod_Env_红色砖房_CardName"," Red brick house","红色砖房"
"Cod_eTag_Cod_StartingItem_InGameName"," Cod_StartingItem","Cod_StartingItem"
"Cod_Eve_Negan_talk1_CardDescription","Are you a survivor? No matter who you are, you only need to know one thing when you come to me, that is, you need to know who is the boss here. You can trade here or find a job, and I don't welcome those who don't follow the rules.","你是幸存者？不管你是谁，来到我这你只需要知道一点，那就是知道谁是这里的老大。你可以在这里进行贸易或者找份工作，还有，我这里不欢迎不守规矩的家伙。"
"Cod_Eve_Negan_talk1_CardName"," Negan","尼根"
"Cod_Eve_Negan_talk1_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_Eve_Negan_talk1_DismantleActions[0].ActionName"," We don’t know each other, why did you accept me?","我们素不相识，为什么接纳我？"
"Cod_Eve_Negan_talk2_CardDescription"," Do you know what the most precious resource in the end times is? Is it food? Is it water? Neither. The most precious resource is people.","你知道末世中最珍贵的资源是什么吗？是食物？是水？都不是。最珍贵的资源是人"
"Cod_Eve_Negan_talk2_CardName"," Negan","尼根"
"Cod_Eve_Negan_talk2_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_Eve_Negan_talk2_DismantleActions[0].ActionName"," I see","我知道了"
"Cod_eve_一些普通僵尸来了_CardDescription"," Corpse","尸群"
"Cod_eve_一些普通僵尸来了_CardName"," They are coming","他们来了"
"Cod_eve_一些普通僵尸来了_DismantleActions[0].ActionLog.LogText"," I'm hurt","我受伤了"
"Cod_eve_一些普通僵尸来了_DismantleActions[0].ActionName"," continue","继续"
"Cod_eve_信任度30_CardDescription"," Hey, I'm giving you some books. These are books that only smart people can understand. I think you are a smart person, so I'm giving them to you.","嘿，我送你几本书，这可是聪明人才能看得懂的书，我觉得你就是聪明人，所以才送你"
"Cod_eve_信任度30_CardName"," Negan","尼根"
"Cod_eve_信任度30_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_eve_信任度30_DismantleActions[0].ActionName"," Yes, I am a smart person.","没错，我是聪明人"
"Cod_eve_信任度75_CardDescription"," Hey, I have a present for you.","嘿，送你个礼物"
"Cod_eve_信任度75_CardName"," Negan","尼根"
"Cod_eve_信任度75_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_eve_信任度75_DismantleActions[0].ActionName"," continue","继续"
"Cod_eve_利爪僵尸攻击_CardDescription"," The fishy claws are right in front of you!","沾满腥气的利爪近在眼前！"
"Cod_eve_利爪僵尸攻击_CardName"," Claws","利爪"
"Cod_eve_利爪僵尸攻击_DismantleActions[0].ActionName"," Attack with a spear!","用长矛攻击！"
"Cod_eve_利爪僵尸攻击_DismantleActions[1].ActionName"," Attack with bow and arrow!","用弓箭攻击！"
"Cod_eve_利爪僵尸攻击_DismantleActions[2].ActionName"," Attack with a sling!","用投石索攻击！"
"Cod_eve_利爪僵尸攻击_DismantleActions[3].ActionName"," Breakaway","脱离"
"Cod_eve_利爪僵尸攻击_DismantleActions[4].ActionName"," Revolver shooting","左轮射击"
"Cod_eve_利爪僵尸攻击_DismantleActions[5].ActionName"," Attack with guns!","用枪攻击！"
"Cod_eve_利爪僵尸攻击_DismantleActions[6].ActionName"," Compound bow shooting","复合弓射击"
"Cod_eve_利爪僵尸解决掉了_CardDescription"," The claws were broken and the body was still twitching slightly.","利爪折断，身体还在微微抽搐。"
"Cod_eve_利爪僵尸解决掉了_CardName"," Claws","利爪"
"Cod_eve_利爪僵尸解决掉了_DismantleActions[0].ActionLog.LogText"," I hunted a macaque.","我狩猎到了一只猕猴。"
"Cod_eve_利爪僵尸解决掉了_DismantleActions[0].ActionName"," continue","继续"
"Cod_eve_回答我就是我_CardDescription","Time will tell, kid, this is your reward.","时间会给你答案的，孩子，这些是你的报酬"
"Cod_eve_回答我就是我_CardName"," Negan","尼根"
"Cod_eve_回答我就是我_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_eve_回答我就是我_DismantleActions[0].ActionName"," OK","行吧"
"Cod_eve_回答我是尼根_CardDescription"," I am very satisfied. Here are some vouchers. Have fun (trust increases)","我很满意，这是几张代金券，祝你玩的开心（信任度增加）"
"Cod_eve_回答我是尼根_CardName"," Negan","尼根"
"Cod_eve_回答我是尼根_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_eve_回答我是尼根_DismantleActions[0].ActionName"," continue","继续"
"Cod_eve_小镇僵尸埋伏事件_CardDescription"," This zombie seems hostile to me.","这个僵尸好像对我有敌意"
"Cod_eve_小镇僵尸埋伏事件_CardName"," Zombie standing behind the wall","站在墙后的僵尸"
"Cod_eve_小镇僵尸埋伏事件_DismantleActions[0].ActionLog.LogText"," Some skeletons","一些骸骨"
"Cod_eve_小镇僵尸埋伏事件_DismantleActions[0].ActionName"," He came over","他走过来"
"Cod_eve_小镇僵尸袭击事件_CardDescription"," Found some zombies","发现一些僵尸"
"Cod_eve_小镇僵尸袭击事件_CardName"," They are coming","他们来了"
"Cod_eve_小镇僵尸袭击事件_DismantleActions[0].ActionLog.LogText"," I'm hurt","我受伤了"
"Cod_eve_小镇僵尸袭击事件_DismantleActions[0].ActionName"," continue","继续"
"Cod_eve_小镇骸骨事件_CardDescription"," May the deceased rest in peace","愿逝者安息"
"Cod_eve_小镇骸骨事件_CardName"," Some skeletons","一些骸骨"
"Cod_eve_小镇骸骨事件_DismantleActions[0].ActionLog.LogText"," Some skeletons","一些骸骨"
"Cod_eve_小镇骸骨事件_DismantleActions[0].ActionName"," They are resurrected","他们复活了"
"Cod_eve_小镇骸骨事件2_CardDescription"," Can bones still be used?","骨头还能用？"
"Cod_eve_小镇骸骨事件2_CardName"," Some dried bones","一些风干的骸骨"
"Cod_eve_小镇骸骨事件2_DismantleActions[0].ActionLog.LogText"," Skeleton","骸骨"
"Cod_eve_小镇骸骨事件2_DismantleActions[0].ActionName"," continue","继续"
"Cod_eve_尖叫僵尸攻击_CardDescription"," It was right in front of me, and I could hear a whistling sound in my ears.","它就在眼前，耳边传来呼啸声。"
"Cod_eve_尖叫僵尸攻击_CardName"," Scream","尖啸"
"Cod_eve_尖叫僵尸攻击_DismantleActions[0].ActionName"," Attack with a spear!","用长矛攻击！"
"Cod_eve_尖叫僵尸攻击_DismantleActions[1].ActionName"," Attack with bow and arrow!","用弓箭攻击！"
"Cod_eve_尖叫僵尸攻击_DismantleActions[2].ActionName"," Attack with a sling!","用投石索攻击！"
"Cod_eve_尖叫僵尸攻击_DismantleActions[3].ActionName"," Breakaway","脱离"
"Cod_eve_尖叫僵尸攻击_DismantleActions[4].ActionName"," Revolver shooting","左轮射击"
"Cod_eve_尖叫僵尸攻击_DismantleActions[5].ActionName"," Firearms shooting","枪械射击"
"Cod_eve_尖叫僵尸攻击_DismantleActions[6].ActionName"," Compound bow shooting","复合弓射击"
"Cod_eve_尖叫僵尸解决掉了_CardDescription"," The weapon hit Scream's body hard, and his head turned into a pile of minced meat and splattered everywhere.","武器重击在尖啸的身体上，脑袋化为了一堆碎肉飞溅到了其他地方。"
"Cod_eve_尖叫僵尸解决掉了_CardName"," Scream","尖啸"
"Cod_eve_尖叫僵尸解决掉了_DismantleActions[0].ActionLog.LogText"," I hunted a macaque.","我狩猎到了一只猕猴。"
"Cod_eve_尖叫僵尸解决掉了_DismantleActions[0].ActionName"," Shut up!","闭嘴！"
"Cod_eve_尸群来了_CardDescription"," They came, they acted in unison, and they had only one goal.","它们来了，它们行动一致，它们的目标只有一个。"
"Cod_eve_尸群来了_CardName"," Corpse","尸群"
"Cod_eve_尸群来了_DismantleActions[0].ActionLog.LogText"," I'm hurt","我受伤了"
"Cod_eve_尸群来了_DismantleActions[0].ActionName"," continue","继续"
"Cod_eve_尼根任务成功takl2_CardDescription","Maybe it's talent, maybe it's luck, maybe I'm just more handsome than them, who knows? Just last week, our outpost was attacked, and my people died in their sleep. The enemy's means were despicable and unethical. My men suggested that I kill all the people who attacked us, but I didn't. I only killed one. Killing everyone and solving the problem is the easiest way. This is not our style and not what we do. Saving people is hard, and this is what I will do, because we are the Saviors.","也许是才能，也许是运气，也许我长得比他们都帅，谁知道呢？就在上周，我们的哨站被人偷袭了，我的人民在睡梦中死去，对方手段卑劣不讲武德，我的手下建议我把那伙偷袭我们的人全部杀掉，而我却没有，我只杀掉一个。杀掉所有的人把问题解决，这是最简单的方法，这不是我们的风格、不是我们的所做所为。拯救人们是艰难的，而这就是我要做的，因为，我们是救世军"
"Cod_eve_尼根任务成功takl2_CardName"," Negan","尼根"
"Cod_eve_尼根任务成功takl2_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_eve_尼根任务成功takl2_DismantleActions[0].ActionName"," continue","继续"
"Cod_eve_尼根任务成功talk1_CardDescription"," This broken box is of course not important. What is important is that you successfully delivered this broken box to me, and the important thing I am looking for is you, not some broken box. Congratulations, you succeeded. Gavin, don't forget to bring a bottle of good wine to our ""hero"".","这个破箱子当然不重要，重要的是你成功的把这个破箱子送到我的手里，而我要找的重要的东西就是你，而不是什么破箱子。恭喜你，成功了。加文，别忘了给我们的“英雄”拿瓶好酒。"
"Cod_eve_尼根任务成功talk1_CardName"," Negan","尼根"
"Cod_eve_尼根任务成功talk1_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_eve_尼根任务成功talk1_DismantleActions[0].ActionName"," Why did you become the leader here?","你为什么会成为这里的领袖？"
"Cod_eve_尼根木箱任务成功_CardDescription"," I think I found something important.","我想，我已经找到重要的东西了"
"Cod_eve_尼根木箱任务成功_CardName"," Negan","尼根"
"Cod_eve_尼根木箱任务成功_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_eve_尼根木箱任务成功_DismantleActions[0].ActionName"," What's in this little box? Why is it so important?","这个小箱子里有什么？这么重要？"
"Cod_eve_尼根的试验_CardDescription"," If you see this note, it means you have not passed my test, and I am very disappointed (Salvation Army trust has decreased)","如果你看到这张纸条，那就说明你没有通过我的考验，我很失望（救世军信任度降低）"
"Cod_eve_尼根的试验_CardName","Negan's Note","尼根的纸条"
"Cod_eve_尼根的试验_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_eve_尼根的试验_DismantleActions[0].ActionName"," hateful","可恶"
"Cod_eve_尼根问题_CardDescription"," So, who are you?","所以，你是谁？"
"Cod_eve_尼根问题_CardName"," Negan","尼根"
"Cod_eve_尼根问题_DismantleActions[0].ActionLog.LogText"," I killed a spitting cobra.","我杀死了一条喷毒眼镜蛇。"
"Cod_eve_尼根问题_DismantleActions[0].ActionName"," I'm Negan","I'm 尼根"
"Cod_eve_尼根问题_DismantleActions[1].ActionLog.LogText"," n","n"
"Cod_eve_尼根问题_DismantleActions[1].ActionName"," I am who I am","我就是我"
"Cod_eve_巨霸僵尸攻击_CardDescription"," The huge hunk of flesh walked towards him, casting a shadow over his entire body.","庞大的肉块向身旁走来，阴影笼罩在整个身体。"
"Cod_eve_巨霸僵尸攻击_CardName"," Big Bull","巨霸"
"Cod_eve_巨霸僵尸攻击_DismantleActions[0].ActionName"," Attack with a spear!","用长矛攻击！"
"Cod_eve_巨霸僵尸攻击_DismantleActions[1].ActionName"," Attack with bow and arrow!","用弓箭攻击！"
"Cod_eve_巨霸僵尸攻击_DismantleActions[2].ActionName"," Attack with a sling!","用投石索攻击！"
"Cod_eve_巨霸僵尸攻击_DismantleActions[3].ActionName"," get away","逃离"
"Cod_eve_巨霸僵尸攻击_DismantleActions[4].ActionName"," Revolver shooting","左轮射击"
"Cod_eve_巨霸僵尸攻击_DismantleActions[5].ActionName"," Attack with guns!","用枪攻击！"
"Cod_eve_巨霸僵尸攻击_DismantleActions[6].ActionName"," Compound bow shooting","复合弓射击"
