Key,English,Chinese,IsDuplicate,IsNotCardKey,IsGameKey,CardDefault,SimpEn-English,SimpEn-Chinese,SimpCn-English,SimpCn-Chinese
Cod_Cod_Event_Intercoms_AerialBombardment_CardName,,定位轰炸,,,,定位轰炸,,,,
Cod_Cod_Event_Intercoms_AerialBombardment_DismantleActions[0].ActionName,,继续,,,,继续,,,,
COD_cod_ExplorationResults[0].Action.ActionName,,神秘边境,,,,神秘边境,,,,
COD_cod_GoatFight_DismantleActions[4].ActionName,,左轮攻击,,,,左轮攻击,,,,
COD_cod_MacaqueFight_DismantleActions[2].ActionName,,左轮攻击,,,,左轮攻击,,,,
COD_cod_MonitorFight_DismantleActions[2].ActionName,,左轮攻击,,,,左轮攻击,,,,
COD_cod_PartridgeFight_DismantleActions[4].ActionName,,左轮攻击,,,,左轮攻击,,,,
COD_cod_SeagullFight_DismantleActions[4].ActionName,,左轮攻击,,,,左轮攻击,,,,
COD_cod_SeahoundFight_DismantleActions[2].ActionName,,左轮攻击,,,,左轮攻击,,,,
Cod_En_DecayCity_Base_FirstEntry_PageStart_EncounterTitle,,探索,,,,探索,,,,
Cod_En_DecayCity_Base_FirstEntry_PageStart_EnemyName,,探索,,,,探索,,,,
Cod_En_DecayCity_Base_FirstEntry_PageStep_StrugglesFail_EncounterTitle,,对抗,,,,对抗,,,,
Cod_En_DecayCity_Base_FirstEntry_PageStep_StrugglesFail_EnemyName,,对抗,,,,对抗,,,,
Cod_En_DecayCity_Base_FirstEntry_PageStep_StrugglesSuccess_EncounterTitle,,对抗,,,,对抗,,,,
Cod_En_DecayCity_Base_FirstEntry_PageStep_StrugglesSuccess_EnemyName,,对抗,,,,对抗,,,,
Cod_Env_DecayCity_Base_CardDescription,,零散的杂物堆积在各处，偶尔能听到人们小声交谈的声音。,,,,零散的杂物堆积在各处，偶尔能听到人们小声交谈的声音。,,,,
Cod_Env_DecayCity_Base_CardName,,基地,,,,基地,,,,
Cod_Env_DecayCity_Base_DoorWay_CardDescription,,一片隐秘的空地，地上的车胎印记清晰可见。,,,,一片隐秘的空地，地上的车胎印记清晰可见。,,,,
Cod_Env_DecayCity_Base_Restaurant_CardDescription,,一家饭馆,,,,一家饭馆,,,,
Cod_Env_DecayCity_Base_Restaurant_CardName,,饭馆,,,,饭馆,,,,
Cod_Env_DecayCity_Base_Shop_CardDescription,,各类物资箱零落散步在货架上。,,,,各类物资箱零落散步在货架上。,,,,
Cod_Env_DecayCity_Base_Shop_CardName,,锈市,,,,锈市,,,,
Cod_Env_DecayCity_Car_CardDescription,,废弃的车辆。,,,,废弃的车辆。,,,,
Cod_Env_DecayCity_Car_CardName,,废弃车辆,,,,废弃车辆,,,,
Cod_Env_DecayCity_CardDescription,,风败残枯，无人应答。,,,,风败残枯，无人应答。,,,,
Cod_Env_DecayCity_CardName,,腐败之城,,,,腐败之城,,,,
Cod_Env_DecayCity_Farm_Barns_CardDescription,,杂草横生，灰尘遍布。,,,,杂草横生，灰尘遍布。,,,,
Cod_Env_DecayCity_Farm_Barns_CardName,,废弃谷仓,,,,废弃谷仓,,,,
Cod_Env_DecayCity_Farm_Barns_Cellar_CardName,,地窖,,,,地窖,,,,
Cod_Env_DecayCity_Farm_CardDescription,,荒草丛生，废弃已久。,,,,荒草丛生，废弃已久。,,,,
Cod_Env_DecayCity_Farm_CardName,,农场,,,,农场,,,,
Cod_Env_MineOce_CardName,,废弃矿区,,,,废弃矿区,,,,
Cod_Env_MineOce_MineOceCave_CardDescription,,废弃矿洞，我需要小心探查一下情况,,,,废弃矿洞，我需要小心探查一下情况,,,,
Cod_Env_MineOce_MineOceCave_CardName,,废弃矿洞,,,,废弃矿洞,,,,
Cod_Env_ModernStreet_CardName,,摩登街道,,,,摩登街道,,,,
Cod_Env_ModernStreet_Macy_CardName,,梅西百货,,,,梅西百货,,,,
Cod_Env_NewYork_Home_CardName,,家园,,,,家园,,,,
Cod_Env_OutBreak_NewYork_Home_CardName,,家园,,,,家园,,,,
Cod_Env_OutBreak_NewYork_Hospital_CardName,,约翰霍普金斯,,,,约翰霍普金斯,,,,
Cod_Env_OutBreak_NewYorkStreets_CardName,,时代广场,,,,时代广场,,,,
Cod_Env_ParkingLot_CardName,,停车场,,,,停车场,,,,
Cod_Env_ParkingLot_GasStation_CardName,,加油站,,,,加油站,,,,
Cod_Env_Port_CardName,,港口,,,,港口,,,,
Cod_Env_Port_ContainerArea_CardName,,库轮运输,,,,库轮运输,,,,
Cod_Env_Port_Eleven_CardDescription,,门口有着被人为破坏的痕迹，也许仍有零星的物资。,,,,门口有着被人为破坏的痕迹，也许仍有零星的物资。,,,,
Cod_Env_Port_Eleven_CardName,,Eleven,,,,Eleven,,,,
Cod_Env_Port_Pharmacy_CardDescription,,门口有着被人为破坏的痕迹，也许仍有零星的物资。,,,,门口有着被人为破坏的痕迹，也许仍有零星的物资。,,,,
Cod_Env_Port_Pharmacy_CardName,,维生,,,,维生,,,,
Cod_Env_Port_PortBeach_CardDescription,,血腥随着海风在空中飘荡。,,,,血腥随着海风在空中飘荡。,,,,
Cod_Env_Port_PortBeach_CardName,,海峡,,,,海峡,,,,
Cod_Env_Port_PortShip_Cabins_CardDescription,,船舱内部,,,,船舱内部,,,,
Cod_Env_Port_PortShip_Cabins_CardName,,船舱,,,,船舱,,,,
Cod_Env_Port_PortShip_CardName,,轮船,,,,轮船,,,,
Cod_Env_Port_SeaKing_CardDescription,,鱼类散落遍布，红色遍布整个墙体。,,,,鱼类散落遍布，红色遍布整个墙体。,,,,
Cod_Env_Port_SeaKing_CardName,,海王,,,,海王,,,,
Cod_Env_Port_SeaKing_Forecourt_CardDescription,,四周寂静无声，钢筋铁皮锈迹遍布。\n\n附近的标识牌写着：海王工业。,,,,四周寂静无声，钢筋铁皮锈迹遍布。\n\n附近的标识牌写着：海王工业。,,,,
Cod_Env_Port_SeaKing_Forecourt_CardName,,海王前院,,,,海王前院,,,,
Cod_Env_Port_Sewer_CardDescription,,异状的藻类遍布各处，水体呈现异样的红色。,,,,异状的藻类遍布各处，水体呈现异样的红色。,,,,
Cod_Env_Port_Sewer_CardName,,下水道,,,,下水道,,,,
Cod_Env_SawMill_CardName,,废弃锯木厂,,,,废弃锯木厂,,,,
Cod_Env_SmallTown_SignalTower_CardName,,信号塔,,,,信号塔,,,,
Cod_Env_深入小镇_CardDescription,,小镇深处，红色砖体散落各处。,,,,小镇深处，红色砖体散落各处。,,,,
Cod_Env_深入小镇_CardName,,深入小镇,,,,深入小镇,,,,
Cod_Env_神秘小镇_CardDescription,,残破楼房四处遍布，杂物报纸悬挂于空。,,,,残破楼房四处遍布，杂物报纸悬挂于空。,,,,
Cod_Env_神秘小镇_CardName,,神秘小镇,,,,神秘小镇,,,,
Cod_Env_神秘边境_CardDescription,,神秘的边境,,,,神秘的边境,,,,
Cod_Env_神秘边境_CardName,,神秘边境,,,,神秘边境,,,,
Cod_Env_红色砖房_CardDescription,,红色的砖房，灰尘在眼前飞扬。,,,,红色的砖房，灰尘在眼前飞扬。,,,,
Cod_Env_红色砖房_CardName,,红色砖房,,,,红色砖房,,,,
Cod_eTag_Cod_StartingItem_InGameName,,Cod_StartingItem,,,,Cod_StartingItem,,,,
Cod_Eve_Negan_talk1_CardDescription,,你是幸存者？不管你是谁，来到我这你只需要知道一点，那就是知道谁是这里的老大。你可以在这里进行贸易或者找份工作，还有，我这里不欢迎不守规矩的家伙。,,,,你是幸存者？不管你是谁，来到我这你只需要知道一点，那就是知道谁是这里的老大。你可以在这里进行贸易或者找份工作，还有，我这里不欢迎不守规矩的家伙。,,,,
Cod_Eve_Negan_talk1_CardName,,尼根,,,,尼根,,,,
Cod_Eve_Negan_talk1_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_Eve_Negan_talk1_DismantleActions[0].ActionName,,我们素不相识，为什么接纳我？,,,,我们素不相识，为什么接纳我？,,,,
Cod_Eve_Negan_talk2_CardDescription,,你知道末世中最珍贵的资源是什么吗？是食物？是水？都不是。最珍贵的资源是人,,,,你知道末世中最珍贵的资源是什么吗？是食物？是水？都不是。最珍贵的资源是人,,,,
Cod_Eve_Negan_talk2_CardName,,尼根,,,,尼根,,,,
Cod_Eve_Negan_talk2_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_Eve_Negan_talk2_DismantleActions[0].ActionName,,我知道了,,,,我知道了,,,,
Cod_eve_一些普通僵尸来了_CardDescription,,尸群,,,,尸群,,,,
Cod_eve_一些普通僵尸来了_CardName,,他们来了,,,,他们来了,,,,
Cod_eve_一些普通僵尸来了_DismantleActions[0].ActionLog.LogText,,我受伤了,,,,我受伤了,,,,
Cod_eve_一些普通僵尸来了_DismantleActions[0].ActionName,,继续,,,,继续,,,Continue,继续
Cod_eve_信任度30_CardDescription,,嘿，我送你几本书，这可是聪明人才能看得懂的书，我觉得你就是聪明人，所以才送你,,,,嘿，我送你几本书，这可是聪明人才能看得懂的书，我觉得你就是聪明人，所以才送你,,,,
Cod_eve_信任度30_CardName,,尼根,,,,尼根,,,,
Cod_eve_信任度30_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_eve_信任度30_DismantleActions[0].ActionName,,没错，我是聪明人,,,,没错，我是聪明人,,,,
Cod_eve_信任度75_CardDescription,,嘿，送你个礼物,,,,嘿，送你个礼物,,,,
Cod_eve_信任度75_CardName,,尼根,,,,尼根,,,,
Cod_eve_信任度75_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_eve_信任度75_DismantleActions[0].ActionName,,继续,,,,继续,,,,
Cod_eve_利爪僵尸攻击_CardDescription,,沾满腥气的利爪近在眼前！,,,,沾满腥气的利爪近在眼前！,,,,
Cod_eve_利爪僵尸攻击_CardName,,利爪,,,,利爪,,,,
Cod_eve_利爪僵尸攻击_DismantleActions[0].ActionName,,用长矛攻击！,,,,长矛攻击,,,Attack with Spear!,用长矛攻击！
Cod_eve_利爪僵尸攻击_DismantleActions[1].ActionName,,用弓箭攻击！,,,,弓箭射击,,,Attack with Bow!,用弓箭攻击！
Cod_eve_利爪僵尸攻击_DismantleActions[2].ActionName,,用投石索攻击！,,,,投石索投掷,,,Attack with Sling!,用投石索攻击！
Cod_eve_利爪僵尸攻击_DismantleActions[3].ActionName,,脱离,,,,脱离,,,,
Cod_eve_利爪僵尸攻击_DismantleActions[4].ActionName,,左轮射击,,,,左轮射击,,,,
Cod_eve_利爪僵尸攻击_DismantleActions[5].ActionName,,用枪攻击！,,,,枪械射击,,,Attack with Gun!,用枪攻击！
Cod_eve_利爪僵尸攻击_DismantleActions[6].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_eve_利爪僵尸解决掉了_CardDescription,,利爪折断，身体还在微微抽搐。,,,,利爪折断，身体还在微微抽搐。,,,,
Cod_eve_利爪僵尸解决掉了_CardName,,利爪,,,,利爪,,,,
Cod_eve_利爪僵尸解决掉了_DismantleActions[0].ActionLog.LogText,,我狩猎到了一只猕猴。,,,,我解决掉了一只利爪僵尸。,,,I hunted a macaque.,我狩猎到了一只猕猴。
Cod_eve_利爪僵尸解决掉了_DismantleActions[0].ActionName,,继续,,,,继续,,,Continue,继续
Cod_eve_回答我就是我_CardDescription,,时间会给你答案的，孩子，这些是你的报酬,,,,时间会给你答案的，孩子，这些是你的报酬,,,,
Cod_eve_回答我就是我_CardName,,尼根,,,,尼根,,,,
Cod_eve_回答我就是我_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_eve_回答我就是我_DismantleActions[0].ActionName,,行吧,,,,行吧,,,,
Cod_eve_回答我是尼根_CardDescription,,我很满意，这是几张代金券，祝你玩的开心（信任度增加）,,,,我很满意，这是几张代金券，祝你玩的开心（信任度增加）,,,,
Cod_eve_回答我是尼根_CardName,,尼根,,,,尼根,,,,
Cod_eve_回答我是尼根_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_eve_回答我是尼根_DismantleActions[0].ActionName,,继续,,,,继续,,,,
Cod_eve_小镇僵尸埋伏事件_CardDescription,,这个僵尸好像对我有敌意,,,,这个僵尸好像对我有敌意,,,,
Cod_eve_小镇僵尸埋伏事件_CardName,,站在墙后的僵尸,,,,站在墙后的僵尸,,,,
Cod_eve_小镇僵尸埋伏事件_DismantleActions[0].ActionLog.LogText,,一些骸骨,,,,一些骸骨,,,,
Cod_eve_小镇僵尸埋伏事件_DismantleActions[0].ActionName,,他走过来,,,,他走过来,,,,
Cod_eve_小镇僵尸袭击事件_CardDescription,,发现一些僵尸,,,,发现一些僵尸,,,,
Cod_eve_小镇僵尸袭击事件_CardName,,他们来了,,,,他们来了,,,,
Cod_eve_小镇僵尸袭击事件_DismantleActions[0].ActionLog.LogText,,我受伤了,,,,我受伤了,,,,
Cod_eve_小镇僵尸袭击事件_DismantleActions[0].ActionName,,继续,,,,准备战斗,,,Continue,继续
Cod_eve_小镇骸骨事件_CardDescription,,愿逝者安息,,,,愿逝者安息,,,,
Cod_eve_小镇骸骨事件_CardName,,一些骸骨,,,,一些骸骨,,,,
Cod_eve_小镇骸骨事件_DismantleActions[0].ActionLog.LogText,,一些骸骨,,,,一些骸骨,,,,
Cod_eve_小镇骸骨事件_DismantleActions[0].ActionName,,他们复活了,,,,他们复活了,,,,
Cod_eve_小镇骸骨事件2_CardDescription,,骨头还能用？,,,,骨头还能用？,,,,
Cod_eve_小镇骸骨事件2_CardName,,一些风干的骸骨,,,,一些风干的骸骨,,,,
Cod_eve_小镇骸骨事件2_DismantleActions[0].ActionLog.LogText,,骸骨,,,,骸骨,,,,
Cod_eve_小镇骸骨事件2_DismantleActions[0].ActionName,,继续,,,,Continue,,,Continue,继续
Cod_eve_尖叫僵尸攻击_CardDescription,,它就在眼前，耳边传来呼啸声。,,,,它就在眼前，耳边传来呼啸声。,,,,
Cod_eve_尖叫僵尸攻击_CardName,,尖啸,,,,尖啸,,,,
Cod_eve_尖叫僵尸攻击_DismantleActions[0].ActionName,,用长矛攻击！,,,,长矛攻击,,,长矛攻击,用长矛攻击！
Cod_eve_尖叫僵尸攻击_DismantleActions[1].ActionName,,用弓箭攻击！,,,,弓箭射击,,,弓箭射击,用弓箭攻击！
Cod_eve_尖叫僵尸攻击_DismantleActions[2].ActionName,,用投石索攻击！,,,,投石索投掷,,,投石索投掷,用投石索攻击！
Cod_eve_尖叫僵尸攻击_DismantleActions[3].ActionName,,脱离,,,,脱离,,,,
Cod_eve_尖叫僵尸攻击_DismantleActions[4].ActionName,,左轮射击,,,,左轮射击,,,,
Cod_eve_尖叫僵尸攻击_DismantleActions[5].ActionName,,枪械射击,,,,枪械射击,,,,
Cod_eve_尖叫僵尸攻击_DismantleActions[6].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_eve_尖叫僵尸解决掉了_CardDescription,,武器重击在尖啸的身体上，脑袋化为了一堆碎肉飞溅到了其他地方。,,,,武器重击在尖啸的身体上，脑袋化为了一堆碎肉飞溅到了其他地方。,,,,
Cod_eve_尖叫僵尸解决掉了_CardName,,尖啸,,,,尖啸,,,,
Cod_eve_尖叫僵尸解决掉了_DismantleActions[0].ActionLog.LogText,,我狩猎到了一只猕猴。,,,,我击杀了一只大喇叭！,,,I hunted a macaque.,我狩猎到了一只猕猴。
Cod_eve_尖叫僵尸解决掉了_DismantleActions[0].ActionName,,闭嘴！,,,,闭嘴！,,,,
Cod_eve_尸群来了_CardDescription,,它们来了，它们行动一致，它们的目标只有一个。,,,,它们来了，它们行动一致，它们的目标只有一个。,,,,
Cod_eve_尸群来了_CardName,,尸群,,,,尸群,,,,
Cod_eve_尸群来了_DismantleActions[0].ActionLog.LogText,,我受伤了,,,,我受伤了,,,,
Cod_eve_尸群来了_DismantleActions[0].ActionName,,继续,,,,继续,,,Continue,继续
Cod_eve_尼根任务成功takl2_CardDescription,,也许是才能，也许是运气，也许我长得比他们都帅，谁知道呢？就在上周，我们的哨站被人偷袭了，我的人民在睡梦中死去，对方手段卑劣不讲武德，我的手下建议我把那伙偷袭我们的人全部杀掉，而我却没有，我只杀掉一个。杀掉所有的人把问题解决，这是最简单的方法，这不是我们的风格、不是我们的所做所为。拯救人们是艰难的，而这就是我要做的，因为，我们是救世军,,,,也许是才能，也许是运气，也许我长得比他们都帅，谁知道呢？就在上周，我们的哨站被人偷袭了，我的人民在睡梦中死去，对方手段卑劣不讲武德，我的手下建议我把那伙偷袭我们的人全部杀掉，而我却没有，我只杀掉一个。杀掉所有的人把问题解决，这是最简单的方法，这不是我们的风格、不是我们的所做所为。拯救人们是艰难的，而这就是我要做的，因为，我们是救世军,,,,
Cod_eve_尼根任务成功takl2_CardName,,尼根,,,,尼根,,,,
Cod_eve_尼根任务成功takl2_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_eve_尼根任务成功takl2_DismantleActions[0].ActionName,,继续,,,,继续,,,,
Cod_eve_尼根任务成功talk1_CardDescription,,这个破箱子当然不重要，重要的是你成功的把这个破箱子送到我的手里，而我要找的重要的东西就是你，而不是什么破箱子。恭喜你，成功了。加文，别忘了给我们的“英雄”拿瓶好酒。,,,,这个破箱子当然不重要，重要的是你成功的把这个破箱子送到我的手里，而我要找的重要的东西就是你，而不是什么破箱子。恭喜你，成功了。加文，别忘了给我们的“英雄”拿瓶好酒。,,,,
Cod_eve_尼根任务成功talk1_CardName,,尼根,,,,尼根,,,,
Cod_eve_尼根任务成功talk1_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_eve_尼根任务成功talk1_DismantleActions[0].ActionName,,你为什么会成为这里的领袖？,,,,你为什么会成为这里的领袖？,,,,
Cod_eve_尼根木箱任务成功_CardDescription,,我想，我已经找到重要的东西了,,,,我想，我已经找到重要的东西了,,,,
Cod_eve_尼根木箱任务成功_CardName,,尼根,,,,尼根,,,,
Cod_eve_尼根木箱任务成功_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_eve_尼根木箱任务成功_DismantleActions[0].ActionName,,这个小箱子里有什么？这么重要？,,,,这个小箱子里有什么？这么重要？,,,,
Cod_eve_尼根的试验_CardDescription,,如果你看到这张纸条，那就说明你没有通过我的考验，我很失望（救世军信任度降低）,,,,如果你看到这张纸条，那就说明你没有通过我的考验，我很失望（救世军信任度降低）,,,,
Cod_eve_尼根的试验_CardName,,尼根的纸条,,,,尼根的纸条,,,,
Cod_eve_尼根的试验_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_eve_尼根的试验_DismantleActions[0].ActionName,,可恶,,,,可恶,,,,
Cod_eve_尼根问题_CardDescription,,所以，你是谁？,,,,所以，你是谁？,,,,
Cod_eve_尼根问题_CardName,,尼根,,,,尼根,,,,
Cod_eve_尼根问题_DismantleActions[0].ActionLog.LogText,,我杀死了一条喷毒眼镜蛇。,,,,I killed a spitting cobra.,,,I killed a spitting cobra.,我杀死了一条喷毒眼镜蛇。
Cod_eve_尼根问题_DismantleActions[0].ActionName,,I'm 尼根,,,,I'm 尼根,,,,
Cod_eve_尼根问题_DismantleActions[1].ActionLog.LogText,,n,,,,n,,,,
Cod_eve_尼根问题_DismantleActions[1].ActionName,,我就是我,,,,我就是我,,,,
Cod_eve_巨霸僵尸攻击_CardDescription,,庞大的肉块向身旁走来，阴影笼罩在整个身体。,,,,庞大的肉块向身旁走来，阴影笼罩在整个身体。,,,,
Cod_eve_巨霸僵尸攻击_CardName,,巨霸,,,,巨霸,,,,
Cod_eve_巨霸僵尸攻击_DismantleActions[0].ActionName,,用长矛攻击！,,,,长矛攻击,,,用长矛攻击！,用长矛攻击！
Cod_eve_巨霸僵尸攻击_DismantleActions[1].ActionName,,用弓箭攻击！,,,,弓箭射击,,,用弓箭攻击！,用弓箭攻击！
Cod_eve_巨霸僵尸攻击_DismantleActions[2].ActionName,,用投石索攻击！,,,,投石索投掷,,,Attack with Sling!,用投石索攻击！
Cod_eve_巨霸僵尸攻击_DismantleActions[3].ActionName,,逃离,,,,逃离,,,,
Cod_eve_巨霸僵尸攻击_DismantleActions[4].ActionName,,左轮射击,,,,左轮射击,,,,
Cod_eve_巨霸僵尸攻击_DismantleActions[5].ActionName,,用枪攻击！,,,,枪械射击,,,Attack with Gun!,用枪攻击！
Cod_eve_巨霸僵尸攻击_DismantleActions[6].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_eve_巨霸僵尸解决掉了_CardDescription,,我伤到它了！,,,,我伤到它了！,,,,
Cod_eve_巨霸僵尸解决掉了_CardName,,巨霸,,,,巨霸,,,,
Cod_eve_巨霸僵尸解决掉了_DismantleActions[0].ActionLog.LogText,,我狩猎到了一只猕猴。,,,,我战胜了一只可怕的巨霸。,,,I hunted a macaque.,我狩猎到了一只猕猴。
